dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.094833,10.926480,6.946435,3.437866,-2.041299,-2.936312,2.428879
0.020000,5.043338,10.970765,7.014353,3.395912,-2.097676,-2.818836,2.433849
0.020000,4.992273,11.014226,7.081410,3.352820,-2.154611,-2.846738,2.439153
0.020000,4.941646,11.056839,7.147583,3.308677,-2.207153,-2.627126,2.444786
0.020000,4.891468,11.098579,7.212852,3.263457,-2.260977,-2.691182,2.450744
0.020000,4.841750,11.139425,7.277198,3.217266,-2.309571,-2.429702,2.457021
0.020000,4.792503,11.179356,7.340599,3.170082,-2.359222,-2.482570,2.463611
0.020000,4.743739,11.218354,7.403039,3.121988,-2.404695,-2.273628,2.470508
0.020000,4.695470,11.256400,7.464500,3.073027,-2.448016,-2.166057,2.477702
0.020000,4.647710,11.293481,7.524964,3.023228,-2.489969,-2.097673,2.485187
0.020000,4.600473,11.329582,7.584417,2.972657,-2.528569,-1.930002,2.492953
0.020000,4.553771,11.364692,7.642845,2.921365,-2.564556,-1.799331,2.500991
0.020000,4.507620,11.398802,7.700233,2.869408,-2.597857,-1.665059,2.509289
0.020000,4.462034,11.431905,7.756570,2.816840,-2.628415,-1.527902,2.517837
0.020000,4.417028,11.463994,7.811844,2.763716,-2.656188,-1.388649,2.526622
0.020000,4.372614,11.495069,7.866049,2.710280,-2.671823,-0.781727,2.535632
0.020000,4.328795,11.525136,7.919192,2.657139,-2.657031,0.739572,2.544854
0.020000,4.285568,11.554208,7.971286,2.604697,-2.622109,1.746108,2.554280
0.020000,4.242930,11.582298,8.022346,2.552983,-2.585675,1.821711,2.563899
0.020000,4.200877,11.609420,8.072386,2.502012,-2.548590,1.854236,2.573698
0.020000,4.159408,11.635589,8.121422,2.451796,-2.510799,1.889577,2.583668
0.020000,4.118519,11.660822,8.169469,2.402369,-2.471324,1.973736,2.593796
0.020000,4.078208,11.685133,8.216544,2.353738,-2.431558,1.988317,2.604070
0.020000,4.038472,11.708541,8.262663,2.305921,-2.390848,2.035467,2.614479
0.020000,3.999307,11.731062,8.307841,2.258938,-2.349174,2.083738,2.625010
0.020000,3.960710,11.752717,8.352097,2.212800,-2.306881,2.114633,2.635651
0.020000,3.922679,11.773523,8.395448,2.167514,-2.264290,2.129541,2.646389
0.020000,3.885210,11.793500,8.437909,2.123092,-2.221087,2.160148,2.657211
