dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.409129,2.316544,3.555080,2.384028,-1.203724,-3.829477,3.917308
0.020000,1.375476,2.283493,3.602249,2.358472,-1.277791,-3.703351,3.918532
0.020000,1.342240,2.250787,3.648878,2.331462,-1.350507,-3.635805,3.919305
0.020000,1.309427,2.218462,3.694939,2.303038,-1.421188,-3.534011,3.919628
0.020000,1.277049,2.186559,3.740394,2.272766,-1.513576,-4.619398,3.919499
0.020000,1.245116,2.155117,3.785208,2.240707,-1.602978,-4.470122,3.918919
0.020000,1.213633,2.124168,3.829356,2.207370,-1.666814,-3.191778,3.917888
0.020000,1.182606,2.093742,3.872812,2.172792,-1.728910,-3.104825,3.916410
0.020000,1.152038,2.063870,3.915552,2.137007,-1.789273,-3.018133,3.914484
0.020000,1.121936,2.034579,3.957553,2.100053,-1.847689,-2.920825,3.912115
0.020000,1.092306,2.005896,3.998792,2.061969,-1.904197,-2.825379,3.909304
0.020000,1.063153,1.977846,4.039248,2.022796,-1.958654,-2.722843,3.906057
0.020000,1.034485,1.950452,4.078900,1.982585,-2.010554,-2.595035,3.902377
0.020000,1.006309,1.923738,4.117727,1.941373,-2.060609,-2.502712,3.898269
0.020000,0.978632,1.897722,4.155712,1.899224,-2.107414,-2.340274,3.893740
0.020000,0.951462,1.872425,4.192836,1.856190,-2.151735,-2.216045,3.888796
0.020000,0.924807,1.847862,4.229082,1.812326,-2.193187,-2.072581,3.883444
0.020000,0.898676,1.824049,4.264436,1.767702,-2.231179,-1.899624,3.877695
0.020000,0.873077,1.800998,4.298884,1.722388,-2.265716,-1.726860,3.871556
0.020000,0.848019,1.778720,4.332413,1.676456,-2.296588,-1.543585,3.865039
0.020000,0.823512,1.757223,4.365013,1.629985,-2.323589,-1.350075,3.858155
0.020000,0.799558,1.736509,4.396681,1.583410,-2.328729,-0.256994,3.850917
0.020000,0.776153,1.716571,4.427427,1.537290,-2.305997,1.136597,3.843334
0.020000,0.753291,1.697400,4.457263,1.491796,-2.274709,1.564427,3.835414
0.020000,0.730968,1.678984,4.486202,1.446947,-2.242450,1.612954,3.827169
0.020000,0.709176,1.661314,4.514257,1.402769,-2.208893,1.677854,3.818607
0.020000,0.687912,1.644377,4.541442,1.359265,-2.175219,1.683666,3.809738
0.020000,0.667170,1.628158,4.567772,1.316488,-2.138836,1.819176,3.800574
0.020000,0.646946,1.612646,4.593261,1.274435,-2.102632,1.810209,3.791125
0.020000,0.627233,1.597824,4.617924,1.233154,-2.064074,1.927864,3.781402
0.020000,0.608028,1.583677,4.641777,1.192673,-2.024041,2.001659,3.771418
0.020000,0.589324,1.570189,4.664838,1.153013,-1.982995,2.052325,3.761184
0.020000,0.571115,1.557343,4.687122,1.114211,-1.940086,2.145431,3.750714
0.020000,0.553395,1.545120,4.708648,1.076298,-1.895666,2.220993,3.740019
0.020000,0.536158,1.533504,4.729434,1.039303,-1.849748,2.295889,3.729115
0.020000,0.519397,1.522474,4.749499,1.003256,-1.802366,2.369103,3.718015
0.020000,0.503103,1.512011,4.768863,0.968188,-1.753372,2.449716,3.706734
0.020000,0.487269,1.502095,4.787545,0.934119,-1.703481,2.494574,3.695285
0.020000,0.471886,1.492708,4.805567,0.901077,-1.652105,2.568771,3.683686
0.020000,0.456944,1.483827,4.822948,0.869084,-1.599637,2.623424,3.671950
0.020000,0.442434,1.475432,4.839711,0.838156,-1.546395,2.662108,3.660094
0.020000,0.428346,1.467504,4.855878,0.808310,-1.492317,2.703895,3.648134
0.020000,0.414667,1.460022,4.871469,0.779556,-1.437697,2.730977,3.636087
0.020000,0.401388,1.452965,4.886507,0.751901,-1.382735,2.748105,3.623967
